new index,기존 index,시장명,소재지지번주소,위도,경도,법정동코드,행정동코드,시도명,시군구명,읍면동명,5일장,복합장,상설장,점포수,공중화장실보유여부,주차장보유여부,운영기간,대형마트,주차장,지하철역,학교,편의점,"주유소,충전소",문화시설,관광명소,음식점,카페,공시지가,행정동 인구,행정동 인구 0 - 4세,행정동 인구 5 - 9세,행정동 인구 10 - 14세,행정동 인구 15 - 19세,행정동 인구 20 - 24세,행정동 인구 25 - 29세,행정동 인구 30 - 34세,행정동 인구 35 - 39세,행정동 인구 40 - 44세,행정동 인구 45 - 49세,행정동 인구 50 - 54세,행정동 인구 55 - 59세,행정동 인구 60 - 64세,행정동 인구 65 - 69세,행정동 인구 70 - 74세,행정동 인구 75 - 79세,행정동 인구 80 - 84세,행정동 인구 85 - 89세,행정동 인구 90 - 94세,행정동 인구 95 - 99세,행정동 인구 100+,행정시구 인구,행정시구 인구 0 - 4세,행정시구 인구 5 - 9세,행정시구 인구 10 - 14세,행정시구 인구 15 - 19세,행정시구 인구 20 - 24세,행정시구 인구 25 - 29세,행정시구 인구 30 - 34세,행정시구 인구 35 - 39세,행정시구 인구 40 - 44세,행정시구 인구 45 - 49세,행정시구 인구 50 - 54세,행정시구 인구 55 - 59세,행정시구 인구 60 - 64세,행정시구 인구 65 - 69세,행정시구 인구 70 - 74세,행정시구 인구 75 - 79세,행정시구 인구 80 - 84세,행정시구 인구 85 - 89세,행정시구 인구 90 - 94세,행정시구 인구 95 - 99세,행정시구 인구 100+,시도별 소득월액,농산물이 주요품목
884,996,역촌중앙시장,서울특별시 은평구 갈현동 467-1,37.61325,126.9162,1138010400,1138055200,서울특별시,은평구,갈현제2동,0,0,1,76,0,0,51,4,52,4,20,109,0,3,1,1291,212,3749611,28885,673,903,1069,1394,2034,2340,1851,2067,2130,2586,2532,2268,2149,1532,1345,966,649,262,102,14,19,479835,12839,16865,18077,20599,29682,37376,32478,36024,35746,40882,39783,37491,36983,27455,22013,17108,11055,4842,1658,454,425,1358067,1
1568,2247,목2동시장,서울특별시 양천구 목동 526,37.54605,126.8739,1147010200,1147052000,서울특별시,양천구,목2동,0,0,1,79,1,1,51,3,21,3,8,67,6,5,4,594,121,4808486,30460,794,908,1138,1445,1997,3016,2704,2547,2212,2422,2467,2484,2243,1579,1026,703,448,207,87,19,14,454251,11923,19629,24815,26057,28947,30827,26399,31421,36236,42757,40430,36065,33204,24347,17183,11410,7127,3594,1341,352,187,1427546,1
1591,2294,석촌시장,서울특별시 송파구 석촌동 274-8 2층,37.50078,127.1069,1171010500,1171060000,서울특별시,송파구,석촌동,0,0,1,80,1,1,51,2,59,4,11,74,8,8,3,1011,247,7529578.95,32527,828,799,847,1083,1848,3777,3792,3252,2476,2449,2384,2348,2256,1675,1206,790,432,191,65,21,8,667960,21984,28760,29061,30007,40237,53882,53580,57010,54173,55126,52816,49750,48265,35919,24716,15724,9165,4967,1984,535,299,1492916,1
634,697,남서울상가,"서울특별시 영등포동 5가 16,17",37.52033,126.9069,1156010600,1156053500,서울특별시,영등포구,영등포동,0,0,1,80,1,0,51,2,143,3,6,102,4,17,5,1482,267,7837500,28118,703,519,385,493,1799,4941,4175,2702,1786,1741,1783,1827,1761,1270,886,641,384,197,79,21,25,379480,12788,13048,11444,12834,21920,37156,35791,33454,27931,28507,28741,28190,27013,20059,15723,11657,7628,3711,1236,362,287,1438335,0
1173,1422,전주전자상점가,전라북도 전주시 덕진구 진북동 320-34,35.83177,127.1392,4511310200,4511352500,전라북도,전주시 덕진구,진북동,0,0,1,80,1,1,51,0,50,0,9,39,2,5,0,463,86,588966,14373,247,386,487,621,896,810,622,694,827,1002,1176,1176,1298,1044,1025,937,648,347,99,22,9,317714,11805,17566,17742,17802,22431,21036,18420,23497,25798,27848,26100,22847,20167,14279,11679,8483,5938,3003,990,204,79,1280338,0
1172,1421,거제시장,부산광역시 연제구 거제동 486-1,35.18193,129.0728,2647010100,2647063000,부산광역시,연제구,거제제3동,0,0,1,81,1,1,51,0,106,6,6,80,7,12,0,1124,191,1902421,10209,225,253,304,397,539,643,541,539,594,751,862,802,958,846,683,587,413,181,69,15,7,209157,6448,8299,7927,8540,12261,13870,12555,14639,15371,16536,17140,17001,18055,14454,10591,7606,4823,2108,687,156,90,1326536,0
1412,1893,부산자갈밭시장,부산광역시 중구 남포동4가 37-11,35.09686,129.0316,2611013900,2611058000,부산광역시,중구,남포동,0,0,1,81,1,0,51,3,141,3,5,88,3,36,46,2036,386,6955556,1028,4,12,14,14,22,44,40,49,37,72,108,98,183,116,88,67,36,9,10,4,1,41523,526,794,861,1166,2482,3197,2201,2270,2327,3067,3441,3633,4243,3648,2846,2264,1449,648,292,83,85,1214471,0
1814,2690,역전지하도상가,경기도 수원시 팔달구 매산로1가 17번지 역전지하도상가 다열 28호,37.2676,127.0011,4111513400,,경기도,수원시 팔달구,,0,0,1,82,1,0,51,1,50,2,4,66,9,5,2,811,195,5210400,10677,212,203,209,289,797,1083,828,840,691,751,982,978,935,660,474,351,237,94,47,10,6,174930,4119,5364,6155,7685,12530,16450,12589,12110,12474,14851,15554,14991,13221,9229,6706,5195,3323,1570,551,169,94,1369055,0
1086,1292,연지시장,부산광역시 부산진구 연지동 179-5,35.17081,129.0508,2623010600,2623054000,부산광역시,부산진구,연지동,0,0,1,83,0,0,51,3,37,0,8,32,4,13,1,368,69,2032352,20941,592,870,934,944,1056,1084,1017,1321,1542,1822,1657,1648,1918,1509,1178,905,564,265,83,25,7,359886,9349,11969,11722,13283,23393,29388,23443,24551,24430,27268,28695,29941,31558,24456,18126,13639,8928,3991,1236,288,232,1319027,0
19,19,수암상가시장,울산광역시 남구 야음동 697-9,35.52697,129.3208,3114010800,3114063500,울산광역시,남구,수암동,0,0,1,86,1,0,51,3,17,0,14,46,5,1,6,830,123,1079908,16986,651,897,918,957,1168,1127,1098,1259,1155,1455,1720,1582,1268,808,448,223,136,87,19,10,0,320064,9967,13910,14334,16226,22101,23646,19970,22210,23474,28179,31950,29868,25056,16346,10156,6315,3839,1805,553,125,34,1356088,1
1807,2683,못골종합시장,경기도 수원시 팔달구 지동 387-1,37.27603,127.0208,4111513900,4111570000,경기도,수원시 팔달구,지동,0,0,1,87,1,1,51,0,63,0,8,58,5,21,5,684,185,1531736,11306,171,247,326,395,618,739,601,602,745,900,1045,1071,1176,874,686,520,342,166,59,12,11,174930,4119,5364,6155,7685,12530,16450,12589,12110,12474,14851,15554,14991,13221,9229,6706,5195,3323,1570,551,169,94,1369055,1
1572,2251,월정로시장,서울특별시 양천구 신월동 114-1,37.53347,126.8357,1147010300,1147056000,서울특별시,양천구,신월1동,0,0,1,87,1,0,51,3,62,1,8,96,9,5,2,993,145,2872905,20929,442,551,602,738,1184,1507,1359,1406,1455,1653,1869,2040,2051,1544,1140,714,409,163,73,16,13,454251,11923,19629,24815,26057,28947,30827,26399,31421,36236,42757,40430,36065,33204,24347,17183,11410,7127,3594,1341,352,187,1427546,1
90,90,북문시장,,36.56917,128.7322,4717010600,4717051000,경상북도,안동시,중구동,1,0,0,89,1,1,51,2,84,0,7,18,3,9,7,477,107,371857,5068,121,118,157,185,291,237,211,281,284,343,409,430,444,466,381,325,214,115,42,12,2,158907,4496,6147,6482,7254,8659,8131,6912,8569,10168,12164,13077,13423,14232,11409,8686,7940,6230,3414,1185,267,62,1235582,1
1417,1899,서대구시장,대구광역시 달석구 두류동 1216-1,35.86142,128.5711,2729010200,,대구광역시,달석구,,0,0,1,89,1,0,51,2,85,2,8,28,6,4,6,573,109,1334598.73,14714,258,337,323,407,939,1432,968,917,819,1016,1250,1332,1429,1086,816,699,430,189,50,11,6,558631,16116,24157,25645,29595,40323,38950,30904,35675,40458,48983,52982,50682,43515,29818,20058,14247,9915,4791,1413,313,91,1367385,1
1147,1383,동서시장,대구광역시 동구 신암동 95-15,35.88725,128.6335,2714010100,2714054100,대구광역시,동구,신암5동,0,0,1,90,1,0,51,2,48,2,6,32,2,2,1,352,55,1275075,6572,93,134,162,241,404,400,292,273,354,508,581,643,713,562,461,351,260,107,25,4,4,341920,11024,14169,12907,13659,19381,22303,20200,23621,24693,26717,27982,29016,28809,22609,17040,13171,8827,4186,1196,285,125,1293313,1
1242,1609,목도시장,,36.87205,127.8531,4376041021,4376041000,충청북도,괴산군,불정면,0,1,0,91,1,1,51,1,0,0,2,0,1,1,8,21,3,106874,2939,24,52,48,67,95,92,73,81,112,145,249,322,408,339,259,224,198,109,28,10,4,39393,538,808,987,1174,1797,1511,1189,1441,1736,2369,3394,4296,4996,3831,2815,2692,2171,1166,370,82,30,1242086,1
1239,1602,대연시장,부산광역시 남구 대연동 1760-1,35.13568,129.0884,2629010600,2629055000,부산광역시,남구,대연제5동,0,0,1,93,1,1,51,2,65,2,7,52,5,17,1,684,128,2277757,16877,405,675,648,778,1264,1367,904,1059,1250,1393,1282,1173,1340,1111,853,692,444,174,53,6,6,267731,7042,11010,11107,11928,18159,17080,13333,16853,19610,22283,22019,20780,22629,18289,14164,10719,6604,2863,926,196,137,1306435,0
610,673,㈜신정시장,울산광역시 남구 신정동 630-1,35.54234,129.3103,3114010400,3114051000,울산광역시,남구,신정1동,0,0,1,94,1,0,51,0,52,0,6,63,6,6,2,831,132,1619920,19117,358,489,521,611,1055,1606,1179,1086,1128,1406,1738,2021,2080,1545,1012,668,386,163,43,16,6,320064,9967,13910,14334,16226,22101,23646,19970,22210,23474,28179,31950,29868,25056,16346,10156,6315,3839,1805,553,125,34,1356088,1
1085,1291,양정전통시장,부산광역시 부산진구 양정동 389-9,35.17215,129.0692,2623010100,2623057000,부산광역시,부산진구,양정제2동,0,0,1,96,0,0,51,0,52,1,13,52,6,8,3,625,136,2306605,12934,278,290,254,346,1171,1787,1210,1066,850,932,839,796,888,728,590,423,301,124,39,13,9,359886,9349,11969,11722,13283,23393,29388,23443,24551,24430,27268,28695,29941,31558,24456,18126,13639,8928,3991,1236,288,232,1319027,0
651,716,동대문상가D동,서울특별시 종로구 창신동 436-64,37.57011,127.0148,1111017400,1111067000,서울특별시,종로구,창신제1동,0,0,1,96,1,0,51,4,170,9,8,118,3,33,26,1985,359,5405253,5129,54,73,101,144,273,336,284,255,267,370,503,611,599,431,298,248,175,54,31,13,9,149384,3080,4447,5152,5861,10474,12942,10084,9859,9949,12282,12892,12567,11484,8464,6732,5768,3999,1979,802,291,276,1450383,0
1203,1463,청학시장,부산광역시 영도구 청학동 297-1,35.0966,129.0603,2620012000,2620063000,부산광역시,영도구,청학제1동,0,0,1,101,1,1,51,0,23,0,2,11,3,0,3,144,20,681661,6705,142,207,224,221,285,327,271,377,452,517,524,543,667,592,513,407,258,105,48,13,12,113342,2039,3100,3395,4008,6001,5989,4711,5899,6741,8418,9322,10237,11999,10172,8166,6390,4125,1761,580,157,132,1255376,1
1301,1704,유진상가,서울특별시 서대문구 홍제동 294-46,37.59161,126.9429,1141011100,1141066000,서울특별시,서대문구,홍은제1동,0,0,1,101,1,1,51,3,29,1,6,49,3,2,3,553,85,3829299,23013,673,812,758,1030,1466,1460,1382,1618,1567,1895,2010,1970,1898,1385,1089,888,657,297,111,27,20,312173,9060,11115,10915,12707,22638,27718,21991,23118,22264,25223,25575,23792,22301,16257,13272,11032,7692,3554,1283,368,298,1397704,0
1764,2605,매산시장,경기도 수원시 팔달구 매산로1가 56-20,37.26457,127.0034,4111513500,4111566000,경기도,수원시 팔달구,매산동,0,0,1,103,0,0,51,2,51,2,3,69,11,5,2,840,205,2705600,10677,212,203,209,289,797,1083,828,840,691,751,982,978,935,660,474,351,237,94,47,10,6,174930,4119,5364,6155,7685,12530,16450,12589,12110,12474,14851,15554,14991,13221,9229,6706,5195,3323,1570,551,169,94,1369055,1
1390,1860,목동깨비시장 (목3동시장),서울특별시 양천구 목동 617-13 목3동시장 고객지원센터,37.54818,126.8652,1147010200,1147053000,서울특별시,양천구,목3동,0,0,1,105,1,1,51,4,25,2,15,84,5,4,3,752,168,4808486,22469,746,615,645,917,1446,2118,2076,1958,1543,1672,1835,1816,1823,1210,817,549,371,215,61,22,14,454251,11923,19629,24815,26057,28947,30827,26399,31421,36236,42757,40430,36065,33204,24347,17183,11410,7127,3594,1341,352,187,1427546,1
1817,2694,목동깨비시장,서울특별시 양천구 목동 617-13,37.54813,126.8652,1147010200,1147053000,서울특별시,양천구,목3동,0,0,1,105,1,0,51,4,25,2,15,84,5,3,3,748,163,4808486,22469,746,615,645,917,1446,2118,2076,1958,1543,1672,1835,1816,1823,1210,817,549,371,215,61,22,14,454251,11923,19629,24815,26057,28947,30827,26399,31421,36236,42757,40430,36065,33204,24347,17183,11410,7127,3594,1341,352,187,1427546,1
611,674,울산번개시장,울산광역시 남구 야음동 375-55,35.52024,129.3368,3114010800,3114067000,울산광역시,남구,야음장생포동,0,0,1,106,1,0,51,1,14,0,3,13,10,0,4,215,25,1079908,11386,310,298,294,326,492,654,699,771,662,854,949,1162,1189,1023,744,491,279,141,34,9,5,320064,9967,13910,14334,16226,22101,23646,19970,22210,23474,28179,31950,29868,25056,16346,10156,6315,3839,1805,553,125,34,1356088,1
389,409,연산골목시장상점가,부산광역시 연제구 연산동 775-20,35.17626,129.0852,2647010200,2647066000,부산광역시,연제구,연산제2동,0,0,1,109,0,1,51,2,56,3,9,49,3,5,0,516,92,2009246,20934,1010,965,614,694,1212,1351,1644,2022,1529,1498,1631,1489,1620,1243,962,711,461,181,71,18,8,209157,6448,8299,7927,8540,12261,13870,12555,14639,15371,16536,17140,17001,18055,14454,10591,7606,4823,2108,687,156,90,1326536,0
1109,1320,남문시장,서울특별시 금천구 독산동 984-10,37.47377,126.9004,1154510200,1154563000,서울특별시,금천구,독산제3동,0,0,1,109,1,1,51,4,78,0,10,95,7,8,3,1060,145,3192078,24571,464,554,567,799,1506,2356,1896,1666,1457,1828,2321,2458,2320,1568,1170,787,496,223,91,21,23,231733,5775,6773,6685,7984,14365,22762,18576,16905,15298,17605,19667,20625,19399,13720,10435,7624,4431,2048,691,188,177,1326957,1
560,619,동원전통시장상점가,서울특별시 중랑구 면목동 103-9,37.58953,127.0901,1126010100,1126056500,서울특별시,중랑구,면목본동,0,0,1,110,0,1,51,4,66,5,10,89,5,3,2,1319,189,3366493,34622,732,873,841,1150,2155,3231,2780,2556,2346,2751,3200,3154,2865,2030,1596,1223,692,301,88,32,26,394702,10531,12533,12380,14379,23622,32490,28753,29371,27583,30300,34175,35353,33891,24331,18085,13360,8097,3661,1274,327,206,1307629,1
1241,1608,청천시장,,36.65914,127.7378,4376036021,4376036000,충청북도,괴산군,청천면,0,1,0,110,1,1,51,1,4,0,2,1,1,1,8,27,3,102128,5226,44,69,82,134,139,144,109,146,176,238,459,638,817,586,452,435,311,167,61,13,6,39393,538,808,987,1174,1797,1511,1189,1441,1736,2369,3394,4296,4996,3831,2815,2692,2171,1166,370,82,30,1242086,1
1590,2293,새마을시장,서울특별시 송파구 잠실동 207-4 지하1층,37.50909,127.0849,1171010100,1171065000,서울특별시,송파구,잠실본동,0,0,1,116,1,1,51,6,59,3,12,70,5,6,1,1208,233,9649946,28572,664,617,785,1016,1798,3311,3351,2822,2205,2243,2131,2007,1956,1433,984,637,353,172,61,13,13,667960,21984,28760,29061,30007,40237,53882,53580,57010,54173,55126,52816,49750,48265,35919,24716,15724,9165,4967,1984,535,299,1492916,1
561,620,사가정시장,서울특별시 중랑구 면목동 472-45,37.58105,127.0894,1126010100,1126057500,서울특별시,중랑구,면목제3.8동,0,0,1,117,0,0,51,3,44,3,8,62,4,3,2,937,130,3366493,25576,534,579,627,869,1596,2219,1869,1758,1611,1921,2372,2353,2364,1657,1339,962,584,243,90,18,11,394702,10531,12533,12380,14379,23622,32490,28753,29371,27583,30300,34175,35353,33891,24331,18085,13360,8097,3661,1274,327,206,1307629,1
111,111,서부시장,,36.56612,128.7153,4717012200,4717060000,경상북도,안동시,태화동,1,0,0,120,1,1,51,0,57,0,8,23,5,3,1,483,49,443004,13368,458,468,414,549,704,745,703,856,882,975,1102,1163,1196,1020,756,647,441,203,63,16,7,158907,4496,6147,6482,7254,8659,8131,6912,8569,10168,12164,13077,13423,14232,11409,8686,7940,6230,3414,1185,267,62,1235582,1
